Codigo;Nome;Unidade;Periodo;Inicio;Ultimo;Fonte;Especial
6875;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6876;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6877;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6878;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6879;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6880;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6881;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6882;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Interna - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6883;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6884;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6885;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6886;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6887;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6888;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6889;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6890;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6891;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6892;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6893;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6894;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6895;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6896;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6897;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6898;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Governos estaduais;%;M;01/01/1998;01/12/2009;BCB-DSTAT;N
6899;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Governos municipais;%;M;01/01/1998;01/12/2009;BCB-DSTAT;N
6900;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6901;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6902;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6903;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6904;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6905;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6906;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6907;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6908;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6909;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6910;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6911;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6912;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6913;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6914;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6915;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6916;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6917;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6918;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6919;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6920;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6921;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6922;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6923;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6924;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6925;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6926;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6927;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6928;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6929;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6930;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6931;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6932;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6933;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6934;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6935;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6936;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6937;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6938;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6939;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6940;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6941;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6942;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6943;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6944;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6945;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6946;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6947;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6948;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6949;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6950;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6951;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6952;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6953;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6954;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6955;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6956;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6957;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6958;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6959;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6960;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6961;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6962;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6963;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6964;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6965;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6966;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6967;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6968;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6969;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6970;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6971;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6972;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Governo Federal;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6973;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Banco Central;%;M;31/01/1999;01/12/2009;BCB-DSTAT;N
6974;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Governos estaduais e municipais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6975;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Governos estaduais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6976;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Governos municipais;%;M;31/01/1998;01/12/2009;BCB-DSTAT;N
6977;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Empresas estatais;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6978;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Empresas estatais federais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6979;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Empresas estatais estaduais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6980;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Empresas estatais municipais;%;M;01/01/1996;01/12/2009;BCB-DSTAT;N
6981;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Setor público consolidado;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
6982;NFSP com desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Externa - Governo Federal e Banco Central;%;M;31/01/1991;01/12/2009;BCB-DSTAT;N
